JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
P,53100,397.12
P,87000,2500
,42600,13
,53200,54
P,51000,100
L,43300,1391
P,,1100
P,54200,650
L,51000,1380
P,60000,12000
P,62300,8
,43100,54
L,81560,17
,71750,55
L,43650,14
,13300,420
,40000,70
L,35900,226
,93050,3.5
,81900,54
,47180,150
,45400,218
,16080,80
L,43000,21.6
P,50300,1500
L,56000,1200
L,43000,1300
P,53100,300
,75460,20
P,84150,25
L,41200,150
P,62300,1000
P,54200,378
,68000,426
,8000,78
P,1000,15
L,68000,20000
L,62250,1300
,9600,63
,68000,9
,30000,5
,90702,9
P,83600,8
L,93050,1179.59
P,87027,625
,18000,1148
L,43650,700
,54200,30
,40000,36
,47100,27
P,9110,26
,59200,200
P,43000,36
,16150,54
P,40170,26
L,47100,227
P,40460,55
P,46100,50
,68000,10
,23100,20
L,,2984.5
P,57000,177
L,,949
P,36400,20
,40460,59.4
,40460,15
,59200,50
L,71800,155
,56000,455
,40300,90
,90000,80
,53100,3.8
P,59200,2174.68
L,62000,3000
L,21400,1030
L,87000,450
P,41050,65
,43650,10
,98150,42
,48010,183.6
,83000,50.7
P,68100,1700
L,56000,7
L,53300,1804
L,58200,863
P,57000,300
P,40460,100
,52000,20
P,84000,890.11
P,59100,5000
P,68000,130
L,40000,352
L,55000,1692
L,48000,1650
P,85010,50
L,68000,1523
P,68100,4440
L,43900,1475.74
L,62050,1320
P,53300,2720
P,68000,1500
P,50634,240
,68000,250
,54200,38
P,75150,9
L,53300,10400
,11 48,20
P,56100,145
L,59200,50
L,89857,195
P,,400
P,11900,36
P,40150,190.8
P,62300,43.2
P,43900,900
P,89760,15
L,85200,598.59
L,68000,200
,51200,200
,81300,600
P,68000,1080
L,62150,200
P,57100,400
L,56000,550
L,68100,1363
P,43000,4164
L,87000,360
L,87000,270
L,,108
P,87029,90
L,87000,225
L,53300,750
P,41050,6600
P,51000,1440
,62300,35
P,40150,200
,53100,200
L,53100,2134
P,54200,616
P,62300,1100
P,68100,900
L,56000,100
,62300,20
,30450,751
P,27000,150
,62623,696
,31400,10
,43000,9
L,,390
P,43650,866
P,68100,1650
P,43200,6000
P,54000,1500
P,56000,851
P,46000,360
P,53300,500
L,43000,1860
P,70300,11900
P,68100,1000
L,,120
P,68100,400
P,57000,1650
L,57000,1500
L,43650,33920
L,53100,1500
P,57100,220
L,32610,1424
P,13700,1300
P,48020,1200
L,60000,37790
L,43000,16822
L,,600
P,59000,230
P,43000,3000
L,46200,145692.35
P,53100,352
P,59200,250
P,52100,1000
L,43650,600
P,56000,400
L,48050,1200
L,68000,3000
P,53300,13480
L,,20
L,52100,1237.5
P,,288
P,56000,10000
P,60000,572
P,52200,9377
P,54200,2900
L,45010,12000
P,68000,27000
P,40170,960
L,42920,967
P,50480,1100
,53100,300
L,62550,500
P,32600,64.61
,58100,1000
P,53100,341
P,56000,400
P,84200,950
L,62050,200
P,87009,1430
L,62250,22431
,5350,500
,87000,320
P,87008,500
P,43000,2000
L,,120
P,62250,1450
P,47000,2112.5
P,55200,500
P,68000,250
L,40200,1840
P,,2400
L,50300,5000
P,43200,400
P,47500,11850
L,48020,9000
P,59000,2000
P,58200,1740
L,43000,2000
L,52200,300
P,42000,1500
P,55000,135241.4
L,57000,650
,43500,18
L,71000,2040
P,43800,200
L,43000,2200
L,68100,1160
P,43000,3600
L,68100,7000
L,56100,480
L,27600,1200
L,50480,2742
L,68000,810.6
,59200,2466
P,82000,360
L,27200,312
P,62150,1500
P,47830,840
P,62200,120
P,47000,1987.65
P,62200,1000
P,,851
L,81100,27200
P,43650,1714.48
P,63200,669
L,70450,4500
P,47830,15.75
L,68000,2000
P,62530,30
L,43300,1000
P,62200,550
,50470,2000
,41200,21
P,53100,1185
P,,5820
L,13100,122
L,50634,1200
P,53100,2000
P,,1436.8
P,47110,53
L,55200,180
L,51000,100
P,68100,51
L,59100,2400
L,40160,24000
L,40000,5000
L,71800,1200
P,68100,9600
L,47100,2400
L,54200,4000
P,23000,1200
L,51200,13046
P,,2400
L,56100,4270
L,68000,3500
P,55100,2500
L,57000,10000
L,,3497
P,54200,1663
L,53300,10000
P,,5119.65
L,56000,6055
P,44000,2000
P,50480,745.62
L,68100,15000
L,46100,500
P,68000,2040
P,53100,162
L,51000,600
L,54000,7500
L,43650,1000
L,,1100
L,,1572
P,43200,220
L,62050,532
P,,420
L,85210,396
L,50490,1080
L,54000,600
L,53100,10505
L,21300,50
L,,4568.8
P,68000,1000
L,48000,6800
L,68100,1560
P,68100,668
L,60000,262
L,55000,50000
P,54000,10325
P,52100,252
P,68100,500
P,82100,2400
L,68000,2114
L,51200,1200
P,50460,2000
L,47500,300
P,53300,2000
L,68100,360
P,44300,5122
L,59100,2000
L,56000,17601.55
P,52000,1700
L,48000,2010
P,43200,1950
L,43700,6680.5
P,,1250
P,43000,1900
L,68000,200
P,54200,1365
L,51100,650
L,70450,3840
P,56000,450
P,42500,624
P,,380
P,54000,1400
P,53100,875
P,43650,36
L,56000,10378
P,56000,4572.15
P,,7891.91
L,50480,90
L,53100,15100
L,53300,850
L,,550
L,53300,50
L,55000,1725.35
P,52000,4000
P,68100,5350
P,47100,500
L,54000,2099
L,,204
P,53300,300
L,43000,2400
L,57100,400
P,47000,600
P,,276
L,70100,29904
L,54200,4500
P,52109,600
P,68100,600
P,43650,1258
P,43100,1003.2
L,,630
P,68000,600
P,55100,42000
P,55100,820.9
P,68100,5180
L,,1800
L,43000,2060
L,43000,7500
P,77400,1320
P,68100,600
L,54200,27089.4
P,47000,591.35
L,43200,240
L,46100,1400
L,62300,1600
P,68000,1800
P,,864
L,56000,650
P,43000,1850
P,70400,6500
P,56000,15000
P,51200,720
L,,1200
P,51200,675
P,68100,2300
P,68100,10020
P,51200,700
P,47000,7200
P,68000,12917
P,43000,1300
P,54100,627
P,47100,2000
P,56100,300
P,43200,456
P,70100,2040
P,48000,700
L,56100,1200
L,48010,11328
P,70300,29000
L,51000,7535
P,43000,1500
P,51200,1500
P,52200,9000
P,62050,972
P,47810,2188.65
P,,5000
P,60000,20723.95
P,47600,6000
L,55000,444
P,55100,1166
P,68100,360
P,47180,1000
P,68000,1100
P,40170,1600
L,,900
P,54200,800
P,,242
P,60000,1600
P,40000,600
P,47620,20150
P,53300,1900
P,68100,350
L,53300,687.6
P,56000,4800
P,60000,70000
L,47100,60
P,53300,40601.66
L,58200,1250
P,53300,10800
P,62310,15000
P,50300,4335.85
L,56000,54
P,57100,2395
P,,1100
P,43000,1500
P,43650,1050
P,,1200
P,47500,12430
P,,1000
P,43200,72000
P,53100,6560
P,48000,1800
L,48010,10000
L,48020,780
L,55100,1170
L,8000,612
P,43000,538.43
P,52000,1010
P,54200,36000
L,46100,426.8
L,43200,26000
P,52100,7600
P,55100,200
P,54200,15810
P,54200,800
P,53100,3025
L,62250,462
P,,2600
L,50300,1500
P,60000,50000
P,60000,200
P,50300,620
,62150,5140.8
P,68100,480
P,43000,3600
P,,540
L,,520.9
L,62250,1440
L,68100,1000
L,47000,2500
P,54000,1100
P,55100,370
P,57100,718
P,,1750
L,56000,4500
L,,413
L,43000,2377
L,43200,15000
P,,1800
L,47620,41369
P,51100,220
P,52200,1500
P,50300,1000
P,60000,871
L,47610,1200
P,53100,3500
P,,5000
P,,52000
P,,965
L,43200,2160
P,45200,250
L,52100,1504
P,60000,10000
P,,1980
P,,550
P,54000,4918
P,,4912
L,41050,5000
P,50490,3000
P,59000,1050
P,87025,806
L,63000,4000
P,62150,120
P,47000,2880
P,53000,12055
L,53100,4000
L,60000,2645.78
L,40000,6000
L,50100,2000
L,54200,660
L,54200,1767
L,,3006
P,53300,200
L,43000,61363.16
P,53100,1800
L,47620,1440
P,56000,200
P,54200,880
L,55100,6000
P,,3001.3
P,,240
L,43200,115391.65
P,51100,450
L,43200,300
L,54200,8400
L,,910
P,54200,120
L,,10280
L,53300,73338.84
P,53000,3000
L,68100,1920
P,51000,1164
L,47810,750
L,,96
P,56000,1200
L,,220
L,47800,1000
P,54200,4160
L,,1100
L,51100,14304
P,68100,800
P,6000,240
L,43000,15530
L,68100,6314.65
P,47810,696
P,60000,11511
L,43300,1745
P,,3456
L,43000,12000
L,40150,248
L,59000,7782
P,55100,4000
L,,216
L,68100,3000
L,43900,4200
P,46000,21401
L,55100,500
L,43000,3738.15
P,60000,3900
L,,230
L,,264
L,53300,26520
L,68000,2000
L,68000,48000
P,68100,3294
P,56000,240
P,68000,18081.35
P,59200,1600
L,55300,1000
L,68100,1100
P,55100,1000
P,40150,13387.02
L,,1080
L,54200,4500
L,11900,420
L,68100,3600
L,54200,959
P,60000,5000
P,,8890.55
L,43300,1200
L,54200,200
L,54100,156
L,55000,1000
P,55100,220
L,56000,1300
P,,453.6
P,47830,1240
P,53300,1860
L,54100,1000
L,40000,18500
L,68100,2400
L,47800,10000
L,68100,1671
L,59100,15000
L,33010,156
L,48000,960
P,47830,500
L,87009,216
L,,4900
L,43200,1200
L,68100,660
L,60000,219373.75
P,,600
P,54200,1.8
L,43000,3140
L,68100,13200
L,83700,765
P,58100,1258.5
L,55200,2920
L,53100,1250
P,13800,600
P,13110,1700
L,43000,4000
L,53300,1275
P,43700,2400
P,62300,760
P,43000,142
L,68000,15352
L,31700,444
P,68100,47698.2
P,,1860.48
L,53100,396
P,,550
P,53100,1665
P,68000,500
L,55100,264
L,68000,338
P,,5400
L,43000,6555
L,54200,21000
L,60000,2475
P,,9600
L,56000,699.25
P,53300,2514
L,47500,1000
P,60000,2250
P,42000,1800
P,40170,192
P,43000,54
P,45600,550
P,43000,1700
P,60000,35376
P,53000,1341
L,52200,45
P,43300,600
P,56000,2028
L,54000,2000
L,54200,100
L,43650,18000
P,71450,1860
L,53300,2291
L,51100,1800
P,58200,340.2
P,71800,1300
P,40400,1300
P,52100,175
L,47800,3320
L,40000,22010
L,43500,3087
L,43200,10044.6
P,,325
L,50634,6283.9
P,53300,60
P,42610,252
P,53100,2160
L,52200,4100
L,47630,72000
P,,750
L,53100,10920
P,,960
P,46000,4800
L,43650,17076.54
L,42610,1600
P,43000,6414.64
P,,12408.1
P,14500,20000
L,43200,275
P,43000,1050
P,54200,240
L,56000,550
P,48000,360
L,43650,385
P,,420
P,53300,3730
L,,26087
L,55100,500
P,50480,5000
P,57000,1000
L,47130,1200
L,,5500
P,56000,1405
P,47100,3010
P,46150,240
P,52200,180
P,,220
P,68100,3060
P,47301,802
L,68000,1300
P,43500,1356
P,62050,968
L,68100,1550
P,68000,3850
L,43300,1827.25
L,,3751.55
L,48020,420
L,68100,14533
P,62300,6000
L,40470,18131
L,62050,600
P,40000,1800
P,43200,40
P,53300,16250
L,,6384
P,68000,500
L,,300
P,47810,8000
P,40150,1080
P,43900,4800
L,42200,8520
P,56000,1364
L,51100,3000
P,68100,4435
P,68100,3600
P,43200,2400
P,56100,1092
L,55100,840
L,43200,3054
L,53300,2400
L,41000,118500
P,68000,2600
L,57000,1261
L,53100,280
L,42000,6600
L,53300,1520
P,48000,260
L,32040,1200
L,47100,6350
L,54000,54
P,62300,1930
P,56000,550
P,40150,42000
L,53300,1800
P,53100,1800
P,40150,500
P,,2200
L,51100,1100
L,51200,330
L,43000,22000
L,71800,13400
L,60000,6400
,43000,2900
P,43300,1200
L,55300,7980.5
P,68100,200
L,,4808
P,43000,16285.8
P,65050,8000
P,50480,5200
P,47610,20000
L,68100,1082
P,43200,1200
P,57000,100
L,57100,1200
P,68100,1.75
P,50088,4000
L,55100,13442
P,,3008
L,47100,13500
P,70450,4800
P,43200,13800
L,62604,8200
L,40000,1152
P,,1050
P,43700,377.64
L,47500,5000
P,54200,4400
L,70300,2609
L,,200
L,40470,42600
L,40150,295759.85
L,47620,2000
P,43300,12000
L,31900,3600
L,46200,17500
P,71800,14004.6
P,57100,12723.81
L,,3120
L,53300,1680
L,68000,7600
L,47000,406
L,44300,1332
L,68100,1330
L,68100,663
L,68100,1800
L,,4800
P,,6000
L,56000,710
P,48000,32500
L,40150,2860
P,60000,416
P,40000,24000
L,48000,37040.1
P,52200,4100
P,62550,440
L,26100,4200
L,53300,6500
P,53100,3014
P,43200,400
P,43200,1000
P,47301,1800
P,68100,1200
P,53100,4502
L,28050,9000
L,56000,1200
P,43000,6016.8
P,68000,2350
P,40400,1150
P,54200,12000
P,,1070
P,54200,6000
P,43300,240
P,53100,5500
P,,44
L,47810,3916
L,,15569.84
L,68000,9000
P,54200,3692
L,62100,1800
L,43300,2280
P,53100,200
P,47500,5125
L,48000,1400
L,53300,440
P,40150,1800
L,48200,2285.05
P,43650,1815.05
P,,360
P,47800,24000
P,51200,1000
L,47000,900
P,,30
P,55100,9000
L,51200,2300
L,51200,180
L,43000,650
P,68000,10060
P,,18
L,43650,3500
P,43300,1800
L,47600,6000
L,55100,2162
L,40000,3444
L,8000,360
P,68000,6000
P,51200,300
P,,70
L,57000,9936
L,60000,5350
L,54000,74600
L,56100,1300
P,22200,60
L,54200,50
L,43300,32010
L,,330
P,43100,816
P,68100,360
P,68000,1800
L,56100,180
,,784
L,56000,13429.51
P,62250,2750
L,,4700
P,68100,3300
L,43100,600
L,54200,1800
L,51200,100
P,43100,3050
P,,360
P,53100,2160
L,47500,7500
L,,9700
P,41200,4400
P,43000,2600
L,68100,1800
L,31920,600
,,1400
L,43200,3120
L,40150,7040.92
P,53100,600
L,47000,130
L,,60
L,54100,720
P,47600,1200
P,47120,1200
P,63300,2100
L,44300,120
P,47000,4200
P,47100,550
L,54200,3600
L,48200,4950
L,71800,42700
L,47810,5000
P,54200,610
P,53300,4200
P,56000,2556
P,47000,800
L,47000,5300
P,47100,521.38
P,68000,3500
P,30100,480
L,43650,1100
L,,1080
L,43700,780
P,56000,345.87
L,55100,3900
P,51000,660
L,47100,14050
L,56100,800
L,50300,627.8
P,,1692
L,47100,21300
L,16100,960
L,54200,11200
L,55200,35
P,,3900
L,,2400
L,40170,1950
P,55000,200
P,43000,2500
P,43300,3350
P,50470,4908.05
L,47000,930
P,62150,2200
L,51100,1500
P,87000,50342.55
L,,9600
L,53300,27785.4
P,62250,691
P,47650,11250
L,50480,2800
P,87012,3581
P,,1000
P,,133
P,,6000
,43000,2800
P,68000,12000
L,,192
L,53300,1100
L,,90
P,48000,4200
L,54200,350
P,51200,4900
P,56000,550
P,60000,4706
L,68100,2402
P,68100,7000
L,56100,1656
L,56000,6000
P,56000,720
P,73480,60
L,68100,12140
P,87020,130
P,50480,3032
L,59200,160
P,53300,12000
L,40150,4180
L,54000,2772
P,46000,3234
P,48000,3700
P,48300,43500
P,68000,6500
L,48300,606.36
P,50300,45
P,60000,500
P,42300,1300
P,,3500
L,68000,2310
L,55100,2600
L,,1610
P,62250,7000
L,53300,600
L,43000,2600
L,,250
P,68100,1200
L,56000,240
P,,1560
L,87000,1760
L,54200,12000
L,68000,6000
L,54200,1620
P,43000,5921.1
L,43300,13835
L,43200,10000
P,53300,234
L,68100,1155
P,53300,41900
L,,31.2
P,54200,13812
L,47810,1100
P,62692,300
L,68000,1200
L,52000,5200
P,47810,2400
P,87000,517
P,43000,2600
L,22000,3550
P,68000,5750
P,40200,2400
P,51200,2763
L,53300,1525
P,56000,1490
L,,6000
,,1200
L,43900,214
P,59200,3390.15
P,43100,2750
L,42300,1118
P,86000,1400
P,43200,2040
L,47100,198
P,54200,4502.3
P,47810,2050
P,,720
L,68100,1200
P,53100,2000
L,,1800
L,51000,6000
L,83000,60
L,54200,11260
P,40150,780
P,40150,7700
P,46000,3020
P,62000,1470
L,70300,7061.84
L,43000,32067.2
P,68000,2244
L,,260
P,,444
,50480,400
L,,120
L,17050,60
P,57100,1680
L,56100,4800
L,43100,1650
P,41050,800
L,47100,1224
L,71050,2380
P,52100,2807
P,54000,1200
L,50480,260
P,,7000
L,43200,1000
P,,330
P,43300,2046
P,70400,560
P,57100,56
L,43650,1640
L,47810,30508
L,87022,360
L,56000,15000
P,40000,53
L,,1200
L,,60
P,70400,1440
P,81200,400
P,,1200
P,2600,240
L,43200,3180
P,53300,9500
L,43000,2000
L,62050,3783.75
L,60000,10500
L,43000,2050
L,43300,3000
P,59200,270
P,48050,260
L,43000,10000
P,90000,55
L,62300,1108
L,68100,1036
P,40150,8000
P,,720
L,55100,151
L,54200,1000
P,54100,1980
L,54200,660
L,71800,32500
L,53300,2175
P,51200,2200
L,68000,4050
L,41650,500
L,56000,2000
L,62000,105
P,51000,2768.3
L,56000,576
P,,100
P,42610,360
P,43200,240
P,56000,240
P,43650,960
P,54200,8000
L,58200,1730
P,55100,1800
P,40150,160
P,54200,1335
P,53300,10404
L,68000,1500
P,43900,12500
P,87024,600
P,68100,150
L,70300,1699.59
P,52000,1400
L,47100,3000
L,16100,800
L,,154
L,56100,1070
L,53000,1000
L,46000,220
P,43300,3230
L,51000,3000
L,56000,17051.71
P,59200,1200
P,50480,21000
L,62300,2398
P,53300,1200
L,56100,360
P,43650,1320
P,48200,1200
P,48000,1800
P,47810,12800
P,68100,182
P,68000,5404.22
L,43300,900
P,54200,2580
P,51100,480
P,40150,15950.26
L,,37490.1
L,62250,600
L,53300,1400
P,43500,300
P,54200,4000
P,,8195.2
P,,650
P,55000,2050
L,50477,600
P,56000,588
P,68000,4100
L,,14400
P,54200,420
L,,1800
P,43650,1212.35
L,33000,850
L,53300,11050
L,51100,200
P,48000,90
L,53300,360
P,47000,660
L,,240
P,43900,220
P,43000,5741
L,54000,1430
P,,900
P,56000,5400
L,43650,12772.57
P,68100,330
P,,120
P,51200,50
L,43000,8400
L,,240
L,43500,900
P,43650,640
L,43650,2400
L,,180
P,51100,2020
P,56000,2035
L,43300,1500
L,,7500
L,62300,744
P,87009,520
P,54200,648
P,88200,330
P,68100,2400
P,47650,3720
P,58100,2100
P,54200,450
P,54200,525
P,68100,30000
L,43900,520
L,43500,1461
P,47000,3850
P,62100,1200
P,51000,598
P,68000,1550
L,60000,3400
P,40000,4103.95
L,62150,1100
P,43200,6699.9
P,,600
P,16100,80
P,75350,7
L,59200,2300
P,,374
L,68000,720
P,40000,550
L,43900,1980
L,47100,537
P,43650,2900
L,47500,1200
L,46000,240
L,62300,825
P,68100,1700
P,43500,336
L,56000,1000
P,43300,1040
P,,663
P,56000,350
P,50460,693
L,,3600
P,53300,2975
L,43500,360
P,43000,375
P,68000,1900
P,68000,120
P,9200,70
L,62250,516
P,48000,750
P,40100,1680
L,,120
P,54200,1786.6
P,,350
L,40000,3000
P,55100,360
P,48000,550
P,62250,3420
L,68100,840
L,53000,1500
L,31200,1200
P,40150,1800
P,42300,300
P,47820,420
L,,600
L,68000,18000
P,47410,360
L,40400,440
P,43100,720
,43500,1478.42
L,53300,3500
P,54200,1200
L,43300,1740
L,15100,60
P,43000,5700
L,68000,1827.5
L,48000,1310
P,68100,360
P,53100,1020
P,68000,480
P,62050,2200
P,,3500
P,47630,24000
P,17030,240
P,68100,1200
L,68000,180
P,43900,55
P,53000,744
L,58200,840
P,,1100
P,59000,430.92
P,54200,1153
P,43000,1200
P,40000,1600
P,40150,30000
P,41200,840
P,43200,1910
P,68000,6800
,43100,551
P,50400,240
L,43200,168
L,43800,1001
L,,715
P,68100,2400
P,,120
P,55100,50
L,47150,12000
L,47100,612
P,53300,1800
L,,770
L,56000,1200
P,43000,1123
P,43650,36
L,68000,3200
L,55100,1300
P,43000,1490
P,54200,76
P,48020,260
L,,275
P,,770
L,87000,1200
P,56100,2175
L,60000,600
P,56000,3500
P,24300,32
L,71760,2960
L,75350,2100
L,51000,8290
P,62200,1200
P,47000,1100
L,62506,513.22
L,47500,9600
P,60000,10650.5
P,48000,350
P,55100,2000
P,68000,600
P,40000,24000
P,53200,216
P,53300,740
P,54200,10800
P,,120
P,47150,1100
P,62250,200
L,43200,288
P,71800,1982
P,60000,7
P,56000,4400
L,51000,3600
P,68000,1300
L,62050,3150
L,34600,240
L,85100,13200
P,40460,2000
L,68100,5587
L,53100,1440
L,47301,4800
P,56000,396
P,,30
L,70450,750
P,56000,504
P,43650,4000
P,54200,3582.89
L,30010,400
L,60000,14
L,47150,630
,47100,120
P,,11728.75
L,43650,400
L,68000,627
L,48000,45
L,48000,1848
P,48200,2926.15
L,,626
L,,1450
L,53300,5600
L,43800,1250
P,68000,600
L,,432
P,43500,600
L,53300,7000
P,53300,6996.46
P,56100,380
L,70450,960
P,68000,300
P,43000,200
P,50300,2332.13
L,47810,12000
P,68100,660
L,51000,840
P,68100,486
L,51200,2160
L,40200,1357.1
P,55100,7133.62
,,715
L,,2400
P,53300,600
L,56000,4200
P,68100,120
L,54200,1800
L,87026,2445
L,68100,84
P,70450,260
L,28310,1800
P,47500,4100
L,41200,480
P,53300,360
L,40000,3600
P,43000,2600
L,54200,4000
L,57000,850
L,45600,330
L,34000,1302.85
P,52100,360
L,68000,5032.6
,55100,1505
L,,50114.9
L,43200,384
P,43900,600
P,68000,2100
P,,1335
P,,950
L,60000,1892
,62604,493.01
P,,1237
L,68100,60
L,85710,3120.9
L,56000,1200
P,57000,1590
L,62200,600
P,68000,6469.85
L,40000,23.7
L,50470,5000
L,56000,7000
L,,240
L,68000,480
P,57000,844.4
P,68000,156
P,,1600
P,50480,56184
P,47610,2050
P,51000,1200
L,53100,322
P,56000,480
P,43300,677.42
P,62250,4446
L,48050,2300
L,47500,1000
L,62250,771
L,43000,5844.7
P,59200,350
L,51100,54
P,40170,1884
L,47830,2730
L,53100,750
L,54200,200
L,50490,24375
L,50471,6000
L,,1896
P,60000,96692.95
P,43300,1000
L,51100,660
L,68000,3500
P,47300,3600
L,53300,5200
P,43500,22800
L,48000,50
L,47300,15000
P,54200,2651
P,52000,3000
P,43200,6159.39
L,47830,1411.4
P,68000,1200
L,59200,500
P,26100,600
L,56000,1400
P,57000,6500
P,68100,75
P,47000,2490
L,68000,56000
P,54000,580
P,68100,786
P,47620,29550
P,68800,1140
P,62300,1150
P,43200,790
P,55100,31812
P,51200,800
L,87000,4300
L,40150,15000
P,56000,10640
P,59200,360
P,43000,5000
P,68000,20
P,58200,465
P,47600,500
L,60000,535
P,43000,164500
L,51200,2500
P,56000,1300
P,53300,7900
P,50490,15000
P,53200,4500
P,53100,17580
P,70450,1000
L,68100,4891
L,47410,200
P,59200,1290
P,53300,1600
P,50480,7154.62
L,58200,930
P,51100,4331
L,68000,15600
L,68100,10400
P,43300,1000
L,68000,1000
P,53100,16527.75
P,50100,12360
P,47100,2000
L,56000,27335
P,,2977
P,52000,1623
P,68100,70
L,47610,1000
P,59100,3000
P,,1350
L,68100,3000
L,43000,360
P,68000,3000
P,54200,9600
L,43000,360
P,62150,5000
P,54200,5510
P,52100,4000
P,43650,2400
P,47100,8600
P,47100,2860
L,53300,6000
L,60000,30000
P,60000,180
L,43200,1029
L,50490,30500
P,50490,2345
P,47100,395
L,47600,8000
L,55100,1000
P,51100,6588
P,54200,1500
L,53000,5974.55
L,43300,370
P,59000,2400
L,52000,125
L,68100,500
P,55100,2000
P,50300,940
P,54200,2825
L,68100,4800
P,56100,20669.41
L,47301,17213
L,47810,2580
L,62050,25800
P,59100,2600
L,43650,1300
L,53300,50
P,51200,1800
P,55000,500
L,52100,1200
P,53000,450
L,75450,1500
P,56000,400
L,53100,700
L,62250,20000
L,56000,21600
L,68000,400
P,54200,1200
L,53100,480
L,43900,18000
P,52000,55
P,71900,26.5
P,,420
L,54200,857.5
P,68000,3700
P,46200,5000
P,68100,33045.45
L,53100,39292.5
L,68100,13318.15
P,,120
P,56100,1082.52
L,53100,11217.55
L,11950,490
P,55100,1300
P,51200,54
P,68100,300
L,70300,3000
L,26800,200
L,68100,220
L,68100,3000
P,53100,15600
P,,660
L,43100,1300
P,54200,600
P,5100,598
L,,11510.65
L,,981
L,68100,840
P,60000,2200
P,53100,2200
L,60000,10000
L,47300,720
L,43000,2393
P,43200,20629.28
P,68000,1680
P,68100,480
P,84400,500
P,68100,1800
P,55100,360
P,55100,500
P,59200,200
P,68100,450
P,59200,755.4
L,54000,6380
L,43200,15500
P,54000,3600
P,47810,4600
L,56100,5035
,43000,1120
P,42700,144
L,43900,24000
L,40160,10000
P,,110
L,60000,11
L,43300,4800
P,55100,1700
P,68100,4217
L,68000,16000
P,50480,24007
P,43200,12192.35
L,54000,700
,56100,300
P,68100,7696.08
P,47810,1000
L,40470,12160
L,41200,6500
L,43500,10619.75
P,40150,162.75
L,43650,3273.2
P,63000,2213
L,47810,20000
P,13200,650
L,,28628
L,47500,1650
L,71050,325
L,55100,2150
P,,960
L,56100,3000
P,43000,1200
L,53100,275
L,43000,1274.48
L,56000,9800
L,53300,200
L,,980
P,48300,300
P,54200,500
L,47100,250
P,51200,858
P,52200,1877
L,57000,3250
L,62050,200
L,50300,1000
L,54200,5000
L,55100,11350
P,,480
L,54200,1600
L,43200,5800
P,55100,2850
L,56100,10338
P,56000,120
P,56000,1200
P,71800,30000
P,47000,1020
P,56100,9450
L,43500,390
P,43200,5400
L,43300,450
P,56000,360
L,50480,42
L,71700,1200
P,87000,1730
L,59200,9600
P,56000,420
L,,108
P,41200,2200
L,,13067.35
P,62250,1100
L,47000,1800
P,68000,1000
P,68000,3850
P,52000,1080
L,40160,38600
L,56000,400
L,62300,11000
L,,220
P,51000,1200
P,54200,720
L,43000,4000
P,,3600
P,51000,600
L,50300,300
L,59100,35000
L,56000,5000
L,45500,600
L,,24069
P,,1800
L,57000,57945
L,43000,2637
P,50480,30000
L,21200,120
L,54200,1560
P,,1356
L,50490,14400
P,43000,4800
L,,60
L,60000,47133.85
P,,1440
P,50490,600
L,34600,158.4
L,43000,2400
P,53300,120
L,81200,60
P,43500,462
L,43650,3810
L,56000,1500
L,56100,2500
P,53100,2350
L,62050,10000
P,47000,720
P,68100,400
P,87000,1500
P,58000,7102.65
P,62150,110
P,,240
L,68100,420
L,53100,500
L,40200,1714.4
L,50490,10000
P,60000,800
P,44200,720
P,48000,1740
P,70300,450
L,56100,250
P,62300,950
L,5200,7200
P,40000,2500
P,68000,1300
L,43200,90
L,50582,5000
P,,792
P,59200,10
L,43900,1100
P,,220
P,68000,5200
P,53100,600
L,88450,25200
L,,1200
P,68100,24000
L,47100,960
P,54200,12510
P,,1200
L,47200,4250
L,,130
P,48000,1560
L,47100,2760
L,,1848
L,47301,400
L,,3944
P,62150,276
L,68000,54454
L,,660
P,51000,4600
P,47820,2250
L,43000,1740
P,54000,131.75
P,43000,324
P,47180,6000
,68100,980
L,,960
L,87000,5161
P,41100,54
P,53100,120
L,43650,10000
L,43000,5465.34
P,43000,1396.5
P,68000,486
P,26040,600
L,23100,783
L,,3500
P,,30
P,43200,336
L,52100,1983
P,54200,500
P,26410,156
L,54200,240
P,43200,60
L,,444
P,43100,75
P,47000,3000
P,53000,1400
P,58200,700
L,43650,4200
P,51000,1550
P,54200,17518.2
P,53100,1688.4
P,87008,2400
L,53100,2500
P,,2160
L,,2340
L,68000,1185.05
P,71800,680
P,50400,7492
P,52200,5500
L,,3600
L,5250,5815.75
P,43200,3600
P,60000,1500
P,68100,1430
P,87000,351
L,68100,1770
L,87000,250
P,,19.8
L,47800,5000
L,54100,1200
L,52200,2700
L,59200,2570
P,51000,120
P,56000,1673
L,70300,5000
L,41000,700
L,62150,840
P,53300,2360
L,53200,300
L,70300,1050
P,52100,700
L,50634,110
L,43900,1500
P,55100,1000
L,43000,2560
P,56100,1800
L,,4800
L,57100,300
P,51200,825
L,21600,180
P,40170,3000
L,53000,79750
L,,600
L,53300,750
P,56000,220
P,43800,750
P,43800,1200
P,40150,3000
P,56100,550
P,,1030
P,54200,528
L,47130,3000
L,32040,3600
P,52200,711
L,57000,2400
P,50634,143
L,62250,480
L,,6000
L,55100,720
L,52200,780
L,43300,890.4
L,57100,1923
P,53100,1200
P,77300,480
L,59200,200
L,,480
P,54200,1543.16
