JANTINA,POSKOD_R,BAYARAN ZAKAT KESELURUHAN
P,22100,7000
P,27600,50
L,48200,1827
P,68100,2891
P,47000,500
L,54000,6
P,53000,54
P,68000,10
L,53300,585.79
P,47600,60
P,81200,300
P,87008,200
P,32000,16.2
P,47810,2835
L,81200,7000
L,59100,560
P,48050,40
P,53300,33
P,14000,7
L,54100,750
P,46000,250
L,55100,100
P,43800,1970
P,62300,26
P,43100,360
P,47500,1175.9
L,46000,480
L,,1575
P,,1400
P,68000,30
L,43000,1300
L,48000,50
P,43200,420
P,68000,12.6
P,34200,865
P,62250,255.4
P,52100,1220
,50300,14.4
L,50300,540
P,62300,5
,68000,578
P,62230,5.4
L,48300,3147
P,51200,1706
P,53000,20750
P,53300,1350
P,48020,475
L,43200,850.32
P,47810,544
L,68100,450
P,47100,315
P,54200,33
P,62300,54
P,81000,400
L,,800
L,42300,100
P,43000,15
P,53300,511
P,62300,275
L,47830,150
L,56100,3000
L,43650,20
P,47000,385
L,32400,420
L,,200
P,62502,450
L,,700
,56000,9
P,68000,100
P,43300,84
L,68100,300
P,52200,902
L,40150,8
P,51200,1246.9
P,43300,330
P,53100,113.4
P,68100,100
P,57000,20
P,43200,184
P,31560,300
L,59000,1250
P,45300,140
P,56000,56
L,54200,190
P,47650,122.5
P,56100,240
P,53100,26
P,50300,3000
L,53100,35
,78000,54
L,87000,200
L,68000,200
,68000,279
P,88450,108
P,55100,2558.35
L,68000,300
,52100,17
P,34000,40
P,98000,100
,,14
P,87000,6
P,43300,1687.8
L,,60
P,83710,8
P,,10
,56100,10.8
P,59000,14.4
P,25250,20
L,57000,300
P,53100,30
P,56000,20
P,50490,750
,56000,100
,53100,500
L,53100,144
L,70300,4450
L,,100
L,46000,834
P,50088,900
P,57000,2400
L,47100,100
P,47100,160
L,87000,50
L,75300,26
L,62300,5000
P,47620,558
P,43000,100
L,45300,75
L,42500,2000
L,62200,125
L,93050,500
L,43000,366
L,68000,1525
L,47100,32
P,68000,85
P,68100,500
P,43650,500
,53300,563
L,43650,200
P,47400,500
L,62250,1800
L,13200,49
P,68100,100
L,5350,21
P,11700,60
P,87000,36
P,50480,10000
L,60000,375
P,52100,1100
L,68100,600
L,53200,14
P,47630,72
P,47301,3700
L,58100,7
P,24000,275
L,47100,20
P,56100,122
L,43300,7
L,42700,10
L,42200,600
P,50480,1100
L,57100,13
L,55100,2600
P,47810,475
L,54200,300
P,53300,50
L,53100,5000
L,50300,48000
P,56000,100
L,43300,10
,54200,50
L,40000,7
,47810,4200
L,43000,21
L,56100,1653
L,62250,28
L,53300,14
L,16450,7
P,68000,320
P,59200,350
,68000,90
L,86000,24
L,55200,21
P,87000,54
P,53200,131
L,59200,435
L,68000,21
P,58100,35
L,68100,100
L,58100,35
L,68000,10
L,43300,400
P,68100,300
L,56000,150
P,18500,200
P,53300,100
P,53100,500
P,62150,274
L,43000,14
P,43300,7
,61800,150
P,81200,1850
P,44010,10
P,43200,30
,59200,295
L,48000,2000
P,60000,2
L,56000,320
L,56000,10020
P,50300,290
L,47100,1200
,6400,775
L,53100,717
L,57000,200
P,86000,15
,56000,27
L,51000,1842
P,81400,100
L,47301,710
P,43500,60
P,53300,170
P,47180,500
L,43100,150
P,81620,1500
P,,210
L,90000,402.5
P,53000,1220
L,81100,15000
,68000,50
L,58100,7
L,54000,1875
L,53100,270
P,,420
L,51000,1300
P,52100,20901.7
P,47620,2370
L,48200,2500
P,54200,148.5
P,54200,620
L,68100,2100
L,53300,30728
L,83000,631
P,43650,2263
P,63000,656
L,40150,1080
L,62550,1138.1
P,51000,50
L,58200,210
P,40170,830.6
P,68100,300
L,55300,630
,43100,685
L,53100,1950
,74540,4449
P,62300,835.7
P,62300,2000
L,62300,1200
,78000,270
L,62150,1040
L,60000,10000
P,15200,1767.42
L,56000,6000
P,53100,1125
P,62200,1469
L,47301,4350
L,62300,500
L,43500,1100
P,,100
P,53300,434
P,81900,870
L,54200,21
L,68100,8423.09
P,55300,150
P,51000,1670
P,54200,500
L,54200,1200
L,46150,1430
P,56100,450
P,14400,240
L,68100,900
P,43000,625
P,42300,1300
L,62250,54
P,82200,5
L,27000,148.25
L,40460,400
L,68100,1433.05
L,56000,1944
L,62250,3500
L,43000,1500
L,47000,400
P,42700,1082
P,47100,672
P,56000,2490.95
L,68100,389.18
P,62300,1105
P,55100,860.4
L,43100,43
P,45000,12
P,42610,600
P,,360
P,75150,561
L,16800,450
P,62150,50
P,40150,324
P,59200,300
P,43800,3600
L,87000,15000
L,59200,5000
L,55100,1910
P,,218
L,68100,68
L,43000,60
L,43000,3600
P,45000,75
L,43000,759
P,62300,1000
,54200,2280
L,53300,8525
L,54200,369
P,54200,698
,62150,7542
L,48300,407
P,60000,3561.7
P,55100,917.4
P,43000,1170
P,46000,585.22
L,23000,36000
P,52100,1485
L,53100,600
P,,600
P,62200,1500
L,51100,28
L,54100,600
P,13300,2400
L,24000,745.05
L,43300,773
L,52200,2115
L,70300,2096
P,47301,5600
P,,252
P,68100,500
P,43300,1565
P,52200,224
L,43300,2210
L,68000,9709.4
P,70300,3250
L,49210,5200
P,68100,1578
L,43000,5273.75
P,43300,432
P,48050,1960
L,48200,1020
L,60000,275
P,43650,585
P,43300,1300
L,,20445
P,62150,2000
P,47100,1156
L,48300,221
P,53000,5100
L,47301,2030
P,68000,2000
L,53000,100
L,62300,3596
P,68100,330
P,46100,450
L,43650,512.5
P,68000,4000
P,42700,600
L,6400,90
L,31500,3430
P,43000,2084
,55100,3000
P,47810,500
P,,1300
L,68000,28
P,31350,336
L,6600,610
P,,1400
L,47100,3573
P,51000,650
P,62604,2400
P,57000,250
L,62502,480
L,47830,940.53
L,53300,5000
L,68000,4614.52
L,47301,2270
P,,110
L,87000,7410
P,46000,240
P,87000,3300
P,68100,550
P,40460,987
L,62050,4100
P,48000,260
L,43200,7800
P,,420
P,43200,1008
P,53100,420
P,68100,720
L,40150,7
P,43500,550
L,60000,11000
P,51000,555
P,68100,750
L,53300,180
L,43300,12000
L,60000,15000
P,48300,3400
L,41300,726.6
P,48020,330
L,47810,5000
P,54200,1000
P,68100,444
P,34100,901
P,47130,4400
P,68100,350
P,13500,1000
P,53100,500
P,73200,54
P,59200,1200
P,33100,200
P,47300,3000
L,62050,21
L,57000,225
L,47000,6000
P,50300,4344.75
L,42300,500
P,32400,495
L,51200,2190
P,56000,512
P,54200,1800
P,43300,600
L,51000,1500
L,53100,3000
P,40000,3850
P,42610,900
L,53100,230
L,47120,282
P,50480,239003.05
L,60000,2000
P,50604,1215
L,59100,3000
L,43000,65
L,43300,1195
L,57100,1560
L,47301,6000
P,41100,3908.03
P,68100,250
P,54200,550
L,60000,45000
P,41250,2000
L,62250,567
L,47650,200
L,60000,8000
P,71760,500
L,53000,2000
P,62050,2576
P,54200,1625
P,54200,60
L,,360
L,22300,90
L,43900,342
P,43000,13551
P,68000,1000
L,53100,2000
L,40000,1767.5
P,42500,344
L,51100,1000
P,,240
L,50490,44880.2
L,47100,420
L,54000,11807
L,68100,950
L,56100,812
L,57000,882
L,68000,770
L,43000,1500
L,68000,984
P,43200,5000
P,43500,306.84
L,68000,42014
P,57000,4200
P,68100,400
P,53300,1100
P,47620,1200
L,68100,4500
P,,540
P,52200,1080
P,48000,350
L,68100,1000
L,35900,675
P,48300,1300
P,56000,1720
P,40150,440
L,40150,2300
P,53000,1340
,8700,640
P,18600,4500
L,40150,1800
P,,26
P,43200,1300
L,55100,30126
P,87000,900
P,43700,460
P,56000,60
P,43650,4000
P,43000,2000
L,43100,16249.05
P,47620,200
P,47620,4550
L,43200,65
L,43000,30000
P,68000,1680
P,43650,235
L,16150,612
P,47180,4313.4
P,50480,660
P,53100,360
L,55100,980
P,53300,800
P,55200,590.2
L,48020,260
L,47000,468
L,50490,200
P,62300,1550
P,54000,390
P,56000,2248
P,68100,8700
P,55100,1200
L,40150,22800
P,46200,1000
L,6650,630
L,,1800
L,42200,432
P,54000,612
L,68100,4000
L,40300,58911.33
L,47300,1714.5
L,40150,60689.6
L,60000,10000
L,40170,2750
L,47410,4000
L,68100,1000
L,21020,567
P,59100,1246.03
P,68000,530
L,56000,900
L,51100,1500
L,68100,28675.45
P,43650,200
P,62050,8100
L,48300,1140
L,62300,8250
L,53100,400
L,54200,1652.4
P,60000,520
P,55100,1100
L,68100,533
P,47610,9000
P,53300,2400
P,62050,3000
P,40000,6249.62
P,43000,20
L,,1110
L,,1200
L,,750
P,55100,360
P,48000,2700
L,43300,1472
P,,300
L,,12000
L,52900,220
P,47000,11020
P,43000,3000
L,,1507
L,50490,8100
P,70400,500
L,51000,364.48
P,43300,1540
P,31400,120
P,51100,600
P,68100,4345
P,43200,1690
P,57100,2500
P,40000,760
L,,3000
L,59200,330
L,51100,824
L,43500,3000
L,54200,3184
L,,1800
L,53300,840
P,,1700
L,53300,3000
P,42000,2250
L,62300,4310
L,86000,2641.03
L,27600,1000
L,68100,742
L,43000,10426.78
P,54200,1300
P,,1200
P,53300,2572
P,,13500
P,46400,21000
P,43300,650
L,47100,5192
L,,120
P,47620,1500
P,87000,1070
P,59000,1000
P,52200,753
P,58100,27126
P,48020,720
P,52000,2900
P,51200,89000
P,68000,2000
P,43000,480
P,47600,99104
P,68000,2400
P,68100,600
P,62300,900
P,53100,566.16
P,55300,8301
P,,4328
P,53000,840
L,,940
L,52200,1429
P,,900
P,53300,500
L,43000,3800
P,40000,19500
P,47301,198
L,68100,840
P,43000,600
P,57000,2472
P,87000,715
L,59100,20000
P,52200,720
L,8000,336
P,43200,338
L,50470,4000
P,53300,700
P,53100,8200
L,55100,5000
P,47000,700
L,60000,48000
P,68000,4611.65
P,55100,2875
P,43100,3815
L,43300,5525
L,50000,19275.62
P,52200,10000
P,59200,586
L,34030,36
P,43300,256
P,60000,23000
P,8300,81
L,55100,1000
P,31650,5000
P,57000,15009
P,54200,50
P,54200,2000
L,,427.84
L,40460,36000
L,53000,600
P,56000,2000
P,43000,3000
L,,130
L,43650,24000
L,43300,780
L,51100,531
L,43200,1500
L,43300,3480
P,,120
L,87000,2000
L,43000,23000
L,41200,600
P,47500,2600
L,59200,254
L,,336
L,54100,1258
P,68000,107197.65
P,48050,11050
P,,1424
L,87000,4400
L,48000,85
L,47100,2034.5
L,68100,1200
P,43000,5800
P,43000,3000
P,53300,3400
P,68000,700
L,56000,8000
L,62250,2986
P,40150,624
L,43200,180
P,51000,1620
L,40100,36700
L,53100,4010
L,,2814
L,58200,665
L,43000,13920
L,43200,7200
P,40150,2400
P,87000,900
L,40170,1545
L,56100,5259
P,,2537.95
L,,260
L,51000,340
,68100,1200
L,68000,33451.21
P,53100,1195.5
P,48050,1100
P,48000,12000
P,47600,600
P,48300,444
L,,4378.12
P,68000,1000
P,68100,6735
P,51200,5200
P,68100,2468.55
P,56000,605
L,48200,14400
L,60000,1650
L,26100,3195
L,40100,879.85
,,1170
P,50300,10014
P,59200,354
L,56000,2100
P,68100,5000
P,53100,2400
P,50490,5000
L,68100,4000
L,62250,3210
L,42300,891
L,47100,6000
P,43000,4000
L,55100,280
,59200,341
L,,99
L,54200,100
L,47620,10000
P,50300,4400
P,43650,400
L,40000,43870.5
P,,240
P,41250,2700
L,,1190
P,,1950
P,,600
L,70400,600
L,47610,3348.3
L,43300,2800
P,56100,180
L,53000,100
L,71350,1920
L,43300,27
P,,27533.25
L,,180
P,68000,1244.5
L,48020,3300
P,62150,694
P,34500,162
P,52000,4800
L,43000,10000
L,50490,100000
L,87000,360
L,,300
L,62150,1300
L,40160,12584
L,44300,500
P,,330
L,43650,3600
L,50450,3000
P,54200,920
L,53300,2000
L,47300,8000
L,51100,2380
L,68000,5000
L,,420
L,53100,3135.15
L,68100,2500
L,,600
L,47500,230308.18
L,70400,700
L,53100,2128
P,47300,10400
L,43300,1375
P,51200,1330
P,68100,150
L,43000,390
L,55100,21900
L,50460,135
L,68000,150
P,54000,1234
L,17030,8000
L,51200,1600
P,52200,700
L,47500,3600
L,51100,117
L,54100,441
L,56100,700
L,43200,800
P,,600
P,,390
P,,1750
L,40150,7800
L,43650,157474.4
L,54200,5000
L,53100,600
L,,831.25
L,47301,165343.9
L,43000,1400
P,,1080
L,62050,429
L,54200,20000
P,43000,5200
P,54200,1300
L,68000,65000
L,43000,4450
L,54200,4355
L,89008,117
P,51000,600
L,68000,672
P,48010,372
L,40150,879264
P,47810,120
L,48300,800
L,68100,600
P,53300,540
P,68100,100
P,,75
P,53300,130
P,,700
P,54200,3350
L,63000,24375
P,,135209.48
P,54200,100
L,,450
L,43200,12000
P,47650,6324
P,55100,60
P,43300,400
P,,150
L,68100,2500
P,48000,1110
P,50490,7694.4
P,51200,120
P,68000,480
L,43650,1750
L,33410,520
L,52200,5000
P,47500,2638.5
L,47810,207227.45
L,43100,708
L,52100,500
P,53300,300
L,48300,6000
L,86800,1714.25
L,51200,3000
P,41700,2425
P,43500,5650
L,43000,28900
P,57000,12000
P,50300,3640
P,47600,27092
P,43000,500
L,43100,360
P,54200,585
L,,44000
P,68100,400
P,54200,1200
P,,13263.6
P,53300,3900
P,43000,1200
L,68000,11232
P,68000,1235
P,87027,240
P,53300,1053
P,68000,2052
P,43000,357.7
P,,960
P,62250,1152
L,47301,3900
L,56000,450
L,47000,65172.3
L,43000,2110
L,54000,200
L,68100,1375
L,54200,5100
P,43200,9000
P,40000,19500
P,48050,815
L,55100,2000
L,,480
P,43000,600
P,53300,700
P,62300,500
L,53000,1430
P,,858
L,43000,1250
L,54200,52000
P,43200,900
L,54200,600
L,57000,770
P,54200,9156.2
P,,1200
L,68000,1000
L,71800,20946.9
,,2400
L,43000,2400
L,,240
L,47100,256.5
P,53300,1637
P,68100,900
P,68100,2000
L,51100,5200
L,70300,72140.2
P,,130
P,43300,9300
L,40100,8600
P,43500,338
L,82000,5800
L,43300,960
L,,400
P,53300,3020
P,68000,455
P,59000,1487.15
L,68100,540
L,,1800
L,68000,3500
L,54200,1760
L,59200,1250
L,40300,1200
L,56000,660
P,,1000
P,55300,2580
P,52000,650
P,57000,1250
L,71050,2750
P,53300,480
P,53100,3250
P,54200,1361
L,43000,12000
P,55200,1351.9
L,62500,4891
L,53300,52000
L,43000,1800
L,48000,2020
L,71800,650
L,,54000
L,50400,7209
P,55100,1800
P,55100,1680
L,56000,2835
L,53100,6480
P,55300,360
P,50330,750
L,57100,4
P,43650,300
P,42300,5500
P,,180
P,,600
L,52000,9927.36
P,68000,17398.04
L,60000,750
L,85100,11000
P,60000,5100
L,,3948.95
P,54200,4550
P,,720
L,68100,100
L,47630,4600
L,47000,11156.65
P,50460,798
P,40000,1800
P,52100,650
L,50300,630
P,43000,1650
P,53300,38853.35
P,60000,1500
L,53100,1000
,51200,6700
L,59100,4000
P,56000,3120
P,68100,750
L,50050,120
P,53300,1630
P,68000,1820
P,71200,4020
P,62000,2500
P,54200,4500
P,70400,2400
P,51200,1500
P,43500,3250
L,50490,700
P,68000,7850
P,43650,3312
P,,216
P,43200,6430.64
P,,130
P,60000,1700
P,47000,3900
L,47500,2400
P,68000,4718.9
P,56000,1480
L,47100,4452
P,43650,650
L,62000,720
,47000,338
P,50422,6730
L,40000,6100
P,,210
P,47300,500
P,56100,1500
L,43000,1032
L,,6500
P,,240
P,54200,7207
P,55100,11400
L,47000,1800
L,43300,324
P,62150,620
P,68100,335
L,,11825
L,,1600
P,43650,2760
L,51200,1025
L,53300,500
P,60000,42000
P,,6000
L,43650,12000
L,43650,4300
P,43000,2040
P,47100,1200
P,53300,1800
L,42000,117
,,8920.6
L,50300,9166.2
L,40150,78000
P,68100,640
L,53100,600
P,48301,2200
L,47000,1700
P,36000,65
P,52100,4414
L,43300,1243
L,42500,990
L,56000,700
P,,48000
P,43300,2200
P,56100,6100
P,53300,120
P,52000,120
P,,200
L,43200,3900
L,43200,16512.6
L,57000,1200
L,43000,1200
L,47810,6397
P,43000,520
L,43200,1236
L,52100,19500
L,,1200
,,3794
L,55200,21121
P,40000,20006
L,71800,630
L,70450,398
L,53100,2300
P,54000,11700
P,50490,2500
P,43900,900
P,56000,550
L,26700,160
L,40470,5000
P,51000,22917.21
P,43900,140
P,47301,600
P,53000,4540
L,47400,25000
L,43200,60
P,52100,3400
P,,574.56
P,43300,1190
P,47810,35500
P,68000,100
,56000,450
P,53300,2600
L,47830,1200
P,,200
L,47000,130
P,48020,1620
L,48000,500
L,43650,5711
L,58100,1200
P,47630,8900
L,68000,18000
L,48200,2800
P,53000,18000
L,21300,1400
L,51100,600
L,62250,7600
L,68100,3003.35
P,68100,650
L,70400,720
P,,120
L,81400,360
L,,120
L,,130
L,47200,4380
P,48020,1040
L,73400,360
L,58200,1400
P,54200,1450
P,85010,130
L,,45
L,56000,1200
L,68000,1560
L,,120
L,47410,6600
L,53100,2000
P,56000,310
P,43700,208
P,62150,3650
L,47000,8100
P,68100,2200
P,43300,360
P,68000,5305
L,43500,12000
P,,1650
P,,840
L,,90
,53100,440
L,60000,7200
L,73000,273.6
L,43650,9080
L,87000,588
P,52100,2400
P,43300,720
L,,207
P,53300,2472
L,43300,1600
P,48020,312
P,87010,2736
,,240
P,47500,2195.95
L,50490,9800
P,71200,60
P,48300,2268.35
P,53100,200
P,43200,600
L,40000,815
L,42500,3420
P,53100,1400
L,47000,1200
P,68000,6400
L,68000,298
L,47120,24000
L,47810,1170
L,47100,1200
P,15300,140
L,43900,2800
L,58000,3035
L,,90.85
L,47600,3619
P,,3000
L,43300,382
L,87007,14500
P,,600
P,,1200
L,6700,240
P,53100,3900
,68000,6600
P,68000,1950
L,,60
L,56000,3000
L,87000,2520
L,68100,1150
P,60000,22500
L,46300,490
L,59200,300
P,56000,1250
L,68100,800
P,47810,1000
,,22218
L,96250,300
P,55100,500
L,30100,720
P,54200,288
L,,2430
P,54200,10000
L,56000,90
L,47100,3900
L,,480
L,53100,2418
L,56000,5364
P,47301,6500
L,,90
L,43700,6413.55
L,87027,2392
P,,814
P,,200
P,68000,3450
P,,1800
P,56000,3840
P,87020,120
L,45010,5608.9
P,,55
L,,9400
L,43000,6000
P,43000,1950
L,40160,8000
P,41200,250
P,40170,5700
L,71760,1800
P,68000,1260
L,68000,9600
L,53300,7950
P,68100,640
L,77300,900
L,,3150
L,47600,2550
P,40150,4000
P,47830,5096.05
,59000,110
P,,455
P,70200,1760
P,53300,5000
,,10000
P,54200,1320
P,13200,36
P,50634,893
P,20400,2200
P,60000,1750
P,47810,2773.43
L,43650,600
P,40150,408
L,47500,1200
P,48710,32500
L,,45
P,68000,600
L,47830,30
L,43000,240
P,43800,2400
P,47500,2400
P,44300,1440
L,59200,100
L,53100,500
L,40460,200
P,52200,800
P,,650
L,50634,270
P,,650
P,51100,18000
L,24000,250
L,47810,1000
L,53000,488
P,,2400
P,43800,976
L,57000,90
P,54200,54
L,54100,220
L,71800,3000
P,,330
P,47100,732
L,51000,650
L,70300,180
L,46150,204
L,68100,7891.4
L,53100,1950
P,43900,2935.53
L,43500,545
L,47000,1825
P,68000,1300
L,54100,11124
L,43000,1200
L,56100,260
P,,240
P,68100,1800
P,51100,22696.21
P,,120
P,43000,10300
L,52000,1585
L,51100,12010
P,46000,2300
P,50450,7000
L,62050,200
L,43650,43186
L,,14564
P,,1500
L,40150,14880
L,48300,1350
L,68100,1560
L,47810,60000
L,53300,600
L,34020,45
P,53300,180
P,48020,900
P,9000,200
L,30020,770
L,70400,1224
P,54200,352
L,56000,9600
P,,600
P,5460,60
L,51100,1646
P,43000,3600
L,71400,252
L,40160,3000
L,56000,225
L,43000,1793.33
L,53300,1250
L,43800,4200
L,68100,1260
L,68100,6552
L,,1320
L,48000,180
P,,2400
P,42700,1750
L,,18661.25
L,77300,216
P,85020,2020
P,40100,660
L,53300,420
L,62150,780
L,,60
P,55100,649.6
L,53100,100
L,54000,2700
P,,852
L,43300,8800
P,16250,500
L,47810,20400
P,40300,3120
P,47100,3496
P,62150,450
P,48300,1500
L,91117,300
P,56000,3268.75
L,62000,514.8
L,77300,144
L,62300,100
P,53300,10896
L,68100,264
L,51100,1350
L,87009,360
L,71800,1956
P,,1800
P,68000,240
L,50480,4303.94
P,43000,828
L,51000,432
P,56100,4210
L,43700,1000
L,,240
P,62150,50
L,53300,10000
P,48000,300
P,50634,450
L,43000,3600
L,54200,180
P,47810,1000
L,56000,59070.35
L,81800,550.62
P,47000,195
P,56000,2300
P,68100,5500
P,68000,315
L,51200,600
L,25150,621
L,,990
L,62250,750
P,43900,3693
P,68100,185
P,,300
L,71900,260
L,68100,7500
L,,1800
L,47000,1410
P,50300,5600
L,,1200
L,43000,3000
P,47810,3900
L,,28
L,32040,585
L,54200,9900
P,,12.6
P,18300,10620
P,68000,240
P,53100,3500
L,73480,90
L,,2100
P,52200,768
L,25150,6000
P,47100,4152
P,56100,1150
P,43300,1200
L,53300,3480
L,,24
L,47000,3195.77
P,40150,1000
P,47800,1090
L,40150,4800
P,43500,778
P,50490,20000
L,62300,10000
L,57000,286
L,68000,720
P,43300,300
P,,22000
P,71800,1400
P,43200,390
,,40
,,40
L,54000,2400
P,52200,600
P,68100,867
L,43000,2000
L,62050,200
L,68100,290
L,47130,636
P,46400,375
P,50480,360
P,47650,1100
P,,8586.45
L,11060,240
L,31750,392
L,43000,4330
L,6000,46277.95
P,43000,300
L,53300,360
P,59200,180
P,59200,120
P,68100,260
,43000,532
P,57000,2250
P,68100,780
P,51000,468
P,48020,10203.8
L,68100,520
L,48300,900
L,,120
P,43100,3950.66
P,68000,500
P,48300,1500
P,52200,885
P,68000,260
P,84000,350
L,56000,974
L,33700,360
P,53100,250
L,47620,4072.15
L,40150,860
L,40000,23987.81
L,,45
P,51000,3000
,,1200
L,53300,2014
P,47000,6285
L,52200,8060
L,50694,1371
L,,378
P,43000,1560
P,59200,882.93
L,62500,5000
P,,1200
L,53100,91
L,62300,2500
L,86000,3900
P,56100,2016.1
L,57000,650
P,47000,2400
L,54200,2520
P,55100,526
L,51200,7539.15
L,81910,45
P,68000,3000
L,43000,2934
P,57000,240
P,54200,1200
P,62300,6742
L,62050,965
P,56100,560
P,56000,1000
P,47500,9000
P,,2400
P,48000,1200
L,68100,840
L,43200,1500
L,46000,1610
P,40150,3720
L,40460,66
P,43000,3677.85
P,41200,5200
P,43300,520
P,,240
L,68000,1300
L,,2000
,47000,700
,43000,1656
P,48000,50
L,,1002.56
P,47000,29871.79
P,43200,240
P,,600
L,47810,960
P,68000,70
L,43000,36
P,50400,6000
L,7000,570
L,53100,3600
L,51200,4825.75
L,47000,24312.1
P,71770,455
L,87000,450
P,70200,1851.15
P,70400,360
L,68000,1800
L,47120,1700
P,47500,1200
L,46100,225
L,13300,570
P,56000,468
P,87000,130
L,,2251.1
P,43200,550
L,87000,240
P,87007,900
,,512.38
L,48000,240
L,50470,863
P,54200,13414.75
P,11500,450
L,53300,8130
L,52200,800
P,53100,600
P,70400,15500
L,62200,390
P,52000,1000
P,43000,351
L,43000,360
P,43000,2310
P,53300,6500
P,47310,840
P,47301,4450
L,43650,4375
P,,360
L,47180,2550
P,68100,1680
L,47301,1000
L,57100,2200
P,45600,360
L,68100,2904
L,43500,480
P,43100,120
P,68000,960
P,52200,52800
P,,1100
P,47400,600
P,47810,5960
L,43650,660
L,68000,1860
P,68000,420
L,57000,506
L,51000,350
L,57100,30
L,6400,240
P,43200,960
P,53300,1220
P,42000,156
L,55300,2880
P,,6457.4
L,,19061.98
P,71350,1519
L,87007,450
P,43000,364
P,87018,27852.25
L,56100,2250
L,40460,42000
P,53000,560
P,43300,650
P,68000,960
L,47000,4080
P,43000,1023
L,68000,1348
L,70100,2400
L,62500,300
L,70450,180
L,40150,1075
P,68000,184
P,43100,3600
P,55100,3002.7
L,59200,266
L,60000,2600
P,68000,300
L,43300,100
L,56000,1700
P,,390
P,87000,2554
P,55100,2000
L,17200,240
L,,1560
L,43000,611.34
L,54200,12000
L,56000,1700
P,68000,2081
P,57100,620
L,53300,240
L,54100,90
L,,264
L,51100,2450
L,43000,2100
L,43000,1800
P,73480,15
P,68100,750
L,86000,363
P,48100,600
P,52200,392
P,76300,672
L,56000,600
L,68100,6300
P,54200,1.8
P,68100,455
P,43000,230
P,53100,2760
L,,3068.5
P,53100,1120
P,,130
L,60000,900
L,56000,240
L,43000,12000
L,,870
P,54200,11
L,62300,1832
L,53300,360
L,62050,2000
P,68100,1200
P,47600,6500
P,47800,25256
P,84000,650
L,41050,600
L,68000,20
P,56100,490
L,68000,120
P,47810,151.7
L,63000,660
,51000,3096
L,43200,540
P,68100,945
P,31400,240
P,,1200
L,,261
L,43650,19900
P,56100,276
P,51000,360
P,68000,300
P,48000,375.9
L,47650,1800
P,40170,605
L,68100,312
P,,597.95
P,70300,540
L,68100,20000
L,43300,71
L,52200,5628
L,46100,696
P,62150,1800
P,71700,1320
L,56000,1170
L,43000,1100
L,34350,238
P,43000,600
P,43000,1800
P,47500,120
L,68100,400
P,,360
L,57000,5000
L,57100,2000
L,53100,20000
P,42000,1200
L,62250,1040
P,,840
P,55100,364
L,55100,1064
L,,840
P,59000,200
L,,1300
P,55100,156
L,54200,270
P,,181.14
P,59200,850
P,43200,1200
L,68000,143
L,43000,240
L,,1200
P,35900,1923.6
P,55000,300
P,43800,1417.4
P,53300,450
P,62250,100
P,51000,2600
L,,700
P,43300,1950
P,,6000
P,57000,9698.75
P,56000,585
L,,180
P,,30
P,43200,923
L,68000,528
P,43700,2400
P,,1080
P,43000,336
P,44300,554.95
L,51000,2400
P,68000,500
P,62250,680
P,52000,468
L,43300,2040
L,55100,1498
P,40150,936
L,68000,532
L,46350,300
P,30100,441
L,,240
P,55100,655
P,46050,600
L,,45
P,47300,540
P,35800,910
P,,480
L,43200,550
L,53300,390
L,59000,330
L,,612
L,68100,944
L,70450,720
L,54200,2720
P,70400,8341.4
P,,1380
L,43300,3250
L,,540
L,,672
L,41100,123500
L,59200,130
L,40150,62000
P,47100,880
P,72300,2750
L,55100,61455
P,56100,1800
P,68100,980
L,59000,200
L,50300,1500
L,41425,3950
L,56000,826
L,56000,1500
L,40000,702
P,58000,475
L,48300,1570
L,53300,1000
P,68100,5000
L,43000,1069
L,,432
L,51700,200
P,58200,20000
L,56000,1880
P,53300,684.73
P,47000,510
,,4510.4
L,56000,400
L,52400,4560
L,50490,32000
L,50490,3500
P,53300,2700
L,60000,2000
L,70300,300
P,55000,659
L,60000,500
P,56000,162
P,87027,2400
L,54200,10000
P,51200,4320
P,,840
L,40200,394
L,47100,3850
P,68000,3300
L,52000,480
P,53300,402.4
L,40150,1000
L,59200,2500
L,,450
L,62250,7
P,47810,360
P,68000,975
P,45150,350
P,,500
P,68100,720
P,43000,2380
P,54200,1810
L,,260
L,54200,351
P,68100,100
P,55200,350
P,56100,1550
P,,36
P,53000,1950
P,43500,57
L,53000,5000
P,62250,900
P,62150,600
P,68000,3000
P,47100,2000
P,52200,2000
L,53100,100000
P,51000,998
P,68100,120
P,50490,27300
P,51200,100
P,43200,2332
L,53300,1300
L,55300,840
P,53300,900
L,53100,500
P,54200,600
P,52100,2500
L,53300,3600
P,47000,371
P,68100,54
